<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
EURUSD,20051017,00:00:00,1.2076,1.2010,1.2119,1.2016
EURUSD,20051018,00:00:00,1.2016,1.1914,1.2018,1.1963
EURUSD,20051019,00:00:00,1.1963,1.1874,1.2000,1.1993
EURUSD,20051020,00:00:00,1.1993,1.1947,1.2021,1.2016
EURUSD,20051021,00:00:00,1.2016,1.1928,1.2074,1.1948
EURUSD,20051024,00:00:00,1.1942,1.1920,1.2018,1.1977
EURUSD,20051025,00:00:00,1.1976,1.1935,1.2115,1.2109
EURUSD,20051026,00:00:00,1.2108,1.2048,1.2134,1.2056
EURUSD,20051027,00:00:00,1.2055,1.2042,1.2170,1.2136
EURUSD,20051028,00:00:00,1.2136,1.2048,1.2168,1.2064
EURUSD,20051031,00:00:00,1.2061,1.1967,1.2086,1.1982
EURUSD,20051101,00:00:00,1.1980,1.1972,1.2038,1.2033
EURUSD,20051102,00:00:00,1.2032,1.1986,1.2081,1.2071
EURUSD,20051103,00:00:00,1.2071,1.1933,1.2078,1.1939
EURUSD,20051104,00:00:00,1.1939,1.1802,1.1990,1.1821
EURUSD,20051107,00:00:00,1.1802,1.1775,1.1829,1.1786
EURUSD,20051108,00:00:00,1.1786,1.1708,1.1795,1.1777
EURUSD,20051109,00:00:00,1.1778,1.1717,1.1787,1.1766
EURUSD,20051110,00:00:00,1.1765,1.1676,1.1793,1.1688
EURUSD,20051111,00:00:00,1.1689,1.1669,1.1729,1.1728
EURUSD,20051114,00:00:00,1.1717,1.1659,1.1771,1.1691
EURUSD,20051115,00:00:00,1.1691,1.1638,1.1726,1.1717
EURUSD,20051116,00:00:00,1.1717,1.1644,1.1735,1.1669
EURUSD,20051117,00:00:00,1.1669,1.1641,1.1760,1.1740
EURUSD,20051118,00:00:00,1.1741,1.1662,1.1791,1.1767
EURUSD,20051121,00:00:00,1.1775,1.1717,1.1834,1.1724
EURUSD,20051122,00:00:00,1.1723,1.1685,1.1821,1.1818
EURUSD,20051123,00:00:00,1.1819,1.1762,1.1857,1.1809
EURUSD,20051124,00:00:00,1.1808,1.1769,1.1821,1.1777
EURUSD,20051125,00:00:00,1.1778,1.1708,1.1781,1.1723
EURUSD,20051128,00:00:00,1.1704,1.1680,1.1899,1.1844
EURUSD,20051129,00:00:00,1.1844,1.1737,1.1859,1.1762
EURUSD,20051130,00:00:00,1.1765,1.1753,1.1800,1.1788
EURUSD,20051201,00:00:00,1.1788,1.1689,1.1801,1.1737
EURUSD,20051202,00:00:00,1.1737,1.1660,1.1747,1.1715
EURUSD,20051205,00:00:00,1.1697,1.1687,1.1816,1.1790
EURUSD,20051206,00:00:00,1.1790,1.1754,1.1804,1.1777
EURUSD,20051207,00:00:00,1.1777,1.1703,1.1800,1.1710
EURUSD,20051208,00:00:00,1.1710,1.1702,1.1846,1.1815
EURUSD,20051209,00:00:00,1.1815,1.1765,1.1835,1.1813
EURUSD,20051212,00:00:00,1.1787,1.1783,1.1979,1.1952
EURUSD,20051213,00:00:00,1.1951,1.1904,1.1983,1.1932
EURUSD,20051214,00:00:00,1.1933,1.1932,1.2058,1.1991
EURUSD,20051215,00:00:00,1.1989,1.1934,1.2036,1.1968
EURUSD,20051216,00:00:00,1.1968,1.1935,1.2023,1.2011
EURUSD,20051219,00:00:00,1.2025,1.1973,1.2035,1.1999
EURUSD,20051220,00:00:00,1.1999,1.1838,1.2011,1.1861
EURUSD,20051221,00:00:00,1.1860,1.1799,1.1908,1.1832
EURUSD,20051222,00:00:00,1.1830,1.1809,1.1894,1.1870
EURUSD,20051223,00:00:00,1.1870,1.1830,1.1883,1.1870
EURUSD,20051226,00:00:00,1.1857,1.1831,1.1871,1.1845
EURUSD,20051227,00:00:00,1.1845,1.1824,1.1875,1.1827
EURUSD,20051228,00:00:00,1.1827,1.1810,1.1929,1.1835
EURUSD,20051229,00:00:00,1.1835,1.1818,1.1878,1.1839
EURUSD,20051230,00:00:00,1.1839,1.1776,1.1885,1.1837
EURUSD,20060102,00:00:00,1.1844,1.1800,1.1863,1.1818
EURUSD,20060103,00:00:00,1.1818,1.1810,1.2028,1.2012
EURUSD,20060104,00:00:00,1.2012,1.2012,1.2142,1.2105
EURUSD,20060105,00:00:00,1.2105,1.2064,1.2118,1.2095
EURUSD,20060106,00:00:00,1.2097,1.2078,1.2178,1.2151
EURUSD,20060109,00:00:00,1.2141,1.2052,1.2151,1.2079
EURUSD,20060110,00:00:00,1.2079,1.2035,1.2107,1.2057
EURUSD,20060111,00:00:00,1.2057,1.2044,1.2142,1.2138
EURUSD,20060112,00:00:00,1.2138,1.2006,1.2160,1.2031
EURUSD,20060113,00:00:00,1.2030,1.2028,1.2140,1.2132
EURUSD,20060116,00:00:00,1.2151,1.2105,1.2172,1.2113
EURUSD,20060117,00:00:00,1.2113,1.2049,1.2138,1.2114
EURUSD,20060118,00:00:00,1.2113,1.2069,1.2156,1.2115
EURUSD,20060119,00:00:00,1.2116,1.2053,1.2121,1.2089
EURUSD,20060120,00:00:00,1.2088,1.2040,1.2137,1.2135
EURUSD,20060123,00:00:00,1.2142,1.2140,1.2308,1.2295
EURUSD,20060124,00:00:00,1.2294,1.2256,1.2319,1.2266
EURUSD,20060125,00:00:00,1.2267,1.2234,1.2320,1.2240
EURUSD,20060126,00:00:00,1.2240,1.2197,1.2266,1.2199
EURUSD,20060127,00:00:00,1.2204,1.2085,1.2232,1.2098
EURUSD,20060130,00:00:00,1.2103,1.2062,1.2112,1.2090
EURUSD,20060131,00:00:00,1.2090,1.2077,1.2186,1.2147
EURUSD,20060201,00:00:00,1.2143,1.2046,1.2161,1.2056
EURUSD,20060202,00:00:00,1.2056,1.2031,1.2105,1.2085
EURUSD,20060203,00:00:00,1.2085,1.1969,1.2108,1.2018
EURUSD,20060206,00:00:00,1.2030,1.1945,1.2043,1.1969
EURUSD,20060207,00:00:00,1.1970,1.1940,1.2012,1.1983
EURUSD,20060208,00:00:00,1.1983,1.1922,1.1992,1.1954
EURUSD,20060209,00:00:00,1.1955,1.1946,1.1992,1.1983
EURUSD,20060210,00:00:00,1.1983,1.1890,1.2023,1.1894
EURUSD,20060213,00:00:00,1.1893,1.1877,1.1917,1.1899
EURUSD,20060214,00:00:00,1.1899,1.1858,1.1921,1.1911
EURUSD,20060215,00:00:00,1.1911,1.1869,1.1952,1.1891
EURUSD,20060216,00:00:00,1.1891,1.1848,1.1906,1.1900
EURUSD,20060217,00:00:00,1.1901,1.1857,1.1940,1.1931
EURUSD,20060220,00:00:00,1.1925,1.1922,1.1972,1.1934
EURUSD,20060221,00:00:00,1.1934,1.1890,1.1935,1.1905
EURUSD,20060222,00:00:00,1.1905,1.1862,1.1927,1.1908
EURUSD,20060223,00:00:00,1.1908,1.1891,1.1966,1.1916
EURUSD,20060224,00:00:00,1.1917,1.1863,1.1931,1.1867
EURUSD,20060227,00:00:00,1.1862,1.1824,1.1875,1.1845
EURUSD,20060228,00:00:00,1.1844,1.1834,1.1938,1.1926
EURUSD,20060301,00:00:00,1.1926,1.1890,1.1971,1.1919
EURUSD,20060302,00:00:00,1.1920,1.1912,1.2042,1.2031
EURUSD,20060303,00:00:00,1.2031,1.1995,1.2049,1.2034
EURUSD,20060306,00:00:00,1.2048,1.1989,1.2091,1.2007
EURUSD,20060307,00:00:00,1.2006,1.1867,1.2019,1.1885
EURUSD,20060308,00:00:00,1.1885,1.1872,1.1938,1.1926
EURUSD,20060309,00:00:00,1.1926,1.1899,1.1949,1.1905
EURUSD,20060310,00:00:00,1.1904,1.1859,1.1925,1.1913
EURUSD,20060313,00:00:00,1.1912,1.1912,1.1966,1.1959
EURUSD,20060314,00:00:00,1.1959,1.1940,1.2028,1.2014
EURUSD,20060315,00:00:00,1.2014,1.2004,1.2071,1.2066
EURUSD,20060316,00:00:00,1.2065,1.2035,1.2187,1.2170
EURUSD,20060317,00:00:00,1.2170,1.2140,1.2205,1.2191
EURUSD,20060320,00:00:00,1.2177,1.2146,1.2194,1.2157
EURUSD,20060321,00:00:00,1.2158,1.2075,1.2163,1.2105
EURUSD,20060322,00:00:00,1.2110,1.2063,1.2112,1.2074
EURUSD,20060323,00:00:00,1.2076,1.1954,1.2078,1.1966
EURUSD,20060324,00:00:00,1.1966,1.1951,1.2044,1.2035
EURUSD,20060327,00:00:00,1.2036,1.2004,1.2055,1.2012
EURUSD,20060328,00:00:00,1.2014,1.1991,1.2104,1.1998
EURUSD,20060329,00:00:00,1.1998,1.1978,1.2047,1.2023
EURUSD,20060330,00:00:00,1.2022,1.2019,1.2170,1.2160
EURUSD,20060331,00:00:00,1.2160,1.2082,1.2173,1.2119
EURUSD,20060403,00:00:00,1.2114,1.2032,1.2146,1.2129
EURUSD,20060404,00:00:00,1.2129,1.2119,1.2273,1.2257
EURUSD,20060405,00:00:00,1.2257,1.2241,1.2303,1.2290
EURUSD,20060406,00:00:00,1.2289,1.2196,1.2328,1.2216
EURUSD,20060407,00:00:00,1.2215,1.2090,1.2222,1.2099
EURUSD,20060410,00:00:00,1.2105,1.2075,1.2127,1.2112
EURUSD,20060411,00:00:00,1.2112,1.2089,1.2151,1.2137
EURUSD,20060412,00:00:00,1.2138,1.2065,1.2165,1.2101
EURUSD,20060413,00:00:00,1.2101,1.2068,1.2129,1.2105
EURUSD,20060414,00:00:00,1.2105,1.2097,1.2114,1.2109
EURUSD,20060417,00:00:00,1.2120,1.2118,1.2285,1.2254
EURUSD,20060418,00:00:00,1.2254,1.2223,1.2365,1.2364
EURUSD,20060419,00:00:00,1.2365,1.2285,1.2393,1.2374
EURUSD,20060420,00:00:00,1.2374,1.2286,1.2376,1.2312
EURUSD,20060421,00:00:00,1.2313,1.2266,1.2356,1.2344
EURUSD,20060424,00:00:00,1.2370,1.2333,1.2411,1.2380
EURUSD,20060425,00:00:00,1.2380,1.2365,1.2436,1.2426
EURUSD,20060426,00:00:00,1.2425,1.2384,1.2467,1.2445
EURUSD,20060427,00:00:00,1.2445,1.2404,1.2545,1.2527
EURUSD,20060428,00:00:00,1.2527,1.2519,1.2632,1.2613
EURUSD,20060501,00:00:00,1.2628,1.2554,1.2687,1.2565
EURUSD,20060502,00:00:00,1.2565,1.2558,1.2665,1.2610
EURUSD,20060503,00:00:00,1.2610,1.2590,1.2666,1.2628
EURUSD,20060504,00:00:00,1.2628,1.2571,1.2721,1.2695
EURUSD,20060505,00:00:00,1.2695,1.2673,1.2761,1.2727
EURUSD,20060508,00:00:00,1.2743,1.2690,1.2784,1.2698
EURUSD,20060509,00:00:00,1.2699,1.2660,1.2780,1.2760
EURUSD,20060510,00:00:00,1.2760,1.2750,1.2828,1.2781
EURUSD,20060511,00:00:00,1.2781,1.2684,1.2869,1.2833
EURUSD,20060512,00:00:00,1.2833,1.2831,1.2952,1.2926
EURUSD,20060515,00:00:00,1.2944,1.2777,1.2970,1.2797
EURUSD,20060516,00:00:00,1.2797,1.2769,1.2865,1.2858
EURUSD,20060517,00:00:00,1.2858,1.2700,1.2915,1.2723
EURUSD,20060518,00:00:00,1.2724,1.2723,1.2870,1.2854
EURUSD,20060519,00:00:00,1.2853,1.2693,1.2862,1.2770
EURUSD,20060522,00:00:00,1.2756,1.2694,1.2883,1.2857
EURUSD,20060523,00:00:00,1.2857,1.2788,1.2876,1.2788
EURUSD,20060524,00:00:00,1.2787,1.2730,1.2887,1.2755
EURUSD,20060525,00:00:00,1.2755,1.2746,1.2823,1.2822
EURUSD,20060526,00:00:00,1.2823,1.2700,1.2830,1.2723
EURUSD,20060529,00:00:00,1.2729,1.2717,1.2765,1.2746
EURUSD,20060530,00:00:00,1.2746,1.2741,1.2904,1.2872
EURUSD,20060531,00:00:00,1.2872,1.2804,1.2900,1.2814
EURUSD,20060601,00:00:00,1.2814,1.2722,1.2821,1.2811
EURUSD,20060602,00:00:00,1.2812,1.2795,1.2936,1.2919
EURUSD,20060605,00:00:00,1.2925,1.2902,1.2976,1.2902
EURUSD,20060606,00:00:00,1.2902,1.2808,1.2932,1.2821
EURUSD,20060607,00:00:00,1.2821,1.2759,1.2835,1.2799
EURUSD,20060608,00:00:00,1.2800,1.2625,1.2805,1.2647
EURUSD,20060609,00:00:00,1.2647,1.2595,1.2680,1.2637
EURUSD,20060612,00:00:00,1.2612,1.2565,1.2649,1.2578
EURUSD,20060613,00:00:00,1.2578,1.2529,1.2612,1.2542
EURUSD,20060614,00:00:00,1.2542,1.2533,1.2644,1.2603
EURUSD,20060615,00:00:00,1.2603,1.2581,1.2655,1.2629
EURUSD,20060616,00:00:00,1.2629,1.2616,1.2668,1.2637
EURUSD,20060619,00:00:00,1.2646,1.2551,1.2648,1.2573
EURUSD,20060620,00:00:00,1.2573,1.2538,1.2614,1.2582
EURUSD,20060621,00:00:00,1.2581,1.2581,1.2675,1.2663
EURUSD,20060622,00:00:00,1.2664,1.2550,1.2676,1.2569
EURUSD,20060623,00:00:00,1.2569,1.2477,1.2585,1.2509
EURUSD,20060626,00:00:00,1.2505,1.2501,1.2601,1.2586
EURUSD,20060627,00:00:00,1.2586,1.2560,1.2616,1.2572
EURUSD,20060628,00:00:00,1.2572,1.2514,1.2582,1.2545
EURUSD,20060629,00:00:00,1.2545,1.2519,1.2666,1.2664
EURUSD,20060630,00:00:00,1.2664,1.2656,1.2787,1.2787
EURUSD,20060703,00:00:00,1.2786,1.2760,1.2819,1.2790
EURUSD,20060704,00:00:00,1.2790,1.2786,1.2819,1.2787
EURUSD,20060705,00:00:00,1.2787,1.2705,1.2835,1.2721
EURUSD,20060706,00:00:00,1.2721,1.2718,1.2780,1.2776
EURUSD,20060707,00:00:00,1.2776,1.2765,1.2857,1.2813
EURUSD,20060710,00:00:00,1.2810,1.2720,1.2814,1.2736
EURUSD,20060711,00:00:00,1.2736,1.2704,1.2775,1.2764
EURUSD,20060712,00:00:00,1.2764,1.2675,1.2776,1.2699
EURUSD,20060713,00:00:00,1.2698,1.2665,1.2727,1.2689
EURUSD,20060714,00:00:00,1.2690,1.2625,1.2695,1.2644
EURUSD,20060717,00:00:00,1.2633,1.2509,1.2643,1.2518
EURUSD,20060718,00:00:00,1.2518,1.2474,1.2556,1.2505
EURUSD,20060719,00:00:00,1.2505,1.2458,1.2606,1.2591
EURUSD,20060720,00:00:00,1.2591,1.2586,1.2651,1.2624
EURUSD,20060721,00:00:00,1.2624,1.2624,1.2693,1.2693
EURUSD,20060724,00:00:00,1.2702,1.2609,1.2704,1.2631
EURUSD,20060725,00:00:00,1.2631,1.2562,1.2668,1.2578
EURUSD,20060726,00:00:00,1.2578,1.2558,1.2722,1.2711
EURUSD,20060727,00:00:00,1.2711,1.2680,1.2768,1.2694
EURUSD,20060728,00:00:00,1.2694,1.2658,1.2766,1.2747
EURUSD,20060731,00:00:00,1.2763,1.2739,1.2780,1.2765
EURUSD,20060801,00:00:00,1.2765,1.2718,1.2826,1.2820
EURUSD,20060802,00:00:00,1.2820,1.2774,1.2832,1.2789
EURUSD,20060803,00:00:00,1.2788,1.2740,1.2830,1.2800
EURUSD,20060804,00:00:00,1.2800,1.2775,1.2907,1.2874
EURUSD,20060807,00:00:00,1.2882,1.2815,1.2890,1.2815
EURUSD,20060808,00:00:00,1.2814,1.2805,1.2889,1.2819
EURUSD,20060809,00:00:00,1.2819,1.2764,1.2898,1.2861
EURUSD,20060810,00:00:00,1.2862,1.2746,1.2910,1.2791
EURUSD,20060811,00:00:00,1.2791,1.2714,1.2795,1.2730
EURUSD,20060814,00:00:00,1.2710,1.2708,1.2760,1.2721
EURUSD,20060815,00:00:00,1.2721,1.2695,1.2801,1.2783
EURUSD,20060816,00:00:00,1.2783,1.2768,1.2861,1.2841
EURUSD,20060817,00:00:00,1.2841,1.2811,1.2883,1.2824
EURUSD,20060818,00:00:00,1.2823,1.2780,1.2842,1.2827
EURUSD,20060821,00:00:00,1.2825,1.2825,1.2936,1.2884
EURUSD,20060822,00:00:00,1.2884,1.2782,1.2885,1.2804
EURUSD,20060823,00:00:00,1.2804,1.2775,1.2848,1.2785
EURUSD,20060824,00:00:00,1.2785,1.2749,1.2840,1.2762
EURUSD,20060825,00:00:00,1.2762,1.2724,1.2780,1.2753
EURUSD,20060828,00:00:00,1.2758,1.2754,1.2818,1.2784
EURUSD,20060829,00:00:00,1.2784,1.2749,1.2836,1.2828
EURUSD,20060830,00:00:00,1.2827,1.2809,1.2850,1.2835
EURUSD,20060831,00:00:00,1.2835,1.2784,1.2876,1.2804
EURUSD,20060901,00:00:00,1.2804,1.2754,1.2844,1.2835
EURUSD,20060904,00:00:00,1.2842,1.2838,1.2871,1.2858
EURUSD,20060905,00:00:00,1.2857,1.2795,1.2861,1.2815
EURUSD,20060906,00:00:00,1.2816,1.2770,1.2829,1.2803
EURUSD,20060907,00:00:00,1.2803,1.2706,1.2828,1.2731
EURUSD,20060908,00:00:00,1.2732,1.2650,1.2737,1.2674
EURUSD,20060911,00:00:00,1.2664,1.2648,1.2736,1.2697
EURUSD,20060912,00:00:00,1.2697,1.2671,1.2732,1.2681
EURUSD,20060913,00:00:00,1.2681,1.2664,1.2714,1.2696
EURUSD,20060914,00:00:00,1.2696,1.2674,1.2750,1.2721
EURUSD,20060915,00:00:00,1.2721,1.2630,1.2733,1.2659
EURUSD,20060918,00:00:00,1.2632,1.2630,1.2707,1.2701
EURUSD,20060919,00:00:00,1.2701,1.2650,1.2723,1.2670
EURUSD,20060920,00:00:00,1.2670,1.2663,1.2727,1.2685
EURUSD,20060921,00:00:00,1.2686,1.2681,1.2796,1.2780
EURUSD,20060922,00:00:00,1.2779,1.2775,1.2828,1.2785
EURUSD,20060925,00:00:00,1.2788,1.2730,1.2817,1.2744
EURUSD,20060926,00:00:00,1.2744,1.2661,1.2759,1.2681
EURUSD,20060927,00:00:00,1.2681,1.2670,1.2716,1.2699
EURUSD,20060928,00:00:00,1.2699,1.2677,1.2730,1.2693
EURUSD,20060929,00:00:00,1.2693,1.2638,1.2710,1.2679
EURUSD,20061002,00:00:00,1.2680,1.2660,1.2755,1.2737
EURUSD,20061003,00:00:00,1.2737,1.2718,1.2762,1.2727
EURUSD,20061004,00:00:00,1.2727,1.2667,1.2737,1.2713
EURUSD,20061005,00:00:00,1.2713,1.2671,1.2723,1.2687
EURUSD,20061006,00:00:00,1.2687,1.2571,1.2712,1.2592
EURUSD,20061009,00:00:00,1.2587,1.2583,1.2611,1.2591
EURUSD,20061010,00:00:00,1.2591,1.2515,1.2611,1.2533
EURUSD,20061011,00:00:00,1.2533,1.2501,1.2555,1.2520
EURUSD,20061012,00:00:00,1.2520,1.2516,1.2563,1.2556
EURUSD,20061013,00:00:00,1.2556,1.2482,1.2575,1.2506
EURUSD,20061016,00:00:00,1.2500,1.2488,1.2535,1.2530
EURUSD,20061017,00:00:00,1.2530,1.2508,1.2563,1.2536
EURUSD,20061018,00:00:00,1.2536,1.2500,1.2556,1.2530
EURUSD,20061019,00:00:00,1.2530,1.2530,1.2639,1.2622
EURUSD,20061020,00:00:00,1.2622,1.2596,1.2637,1.2616
EURUSD,20061023,00:00:00,1.2614,1.2535,1.2619,1.2546
EURUSD,20061024,00:00:00,1.2546,1.2524,1.2575,1.2551
EURUSD,20061025,00:00:00,1.2552,1.2551,1.2619,1.2604
EURUSD,20061026,00:00:00,1.2605,1.2604,1.2699,1.2686
EURUSD,20061027,00:00:00,1.2686,1.2662,1.2748,1.2732
EURUSD,20061030,00:00:00,1.2727,1.2698,1.2732,1.2713
EURUSD,20061031,00:00:00,1.2713,1.2678,1.2780,1.2763
EURUSD,20061101,00:00:00,1.2763,1.2741,1.2796,1.2754
EURUSD,20061102,00:00:00,1.2754,1.2737,1.2782,1.2776
EURUSD,20061103,00:00:00,1.2776,1.2681,1.2786,1.2714
EURUSD,20061106,00:00:00,1.2713,1.2688,1.2730,1.2730
EURUSD,20061107,00:00:00,1.2730,1.2721,1.2816,1.2781
EURUSD,20061108,00:00:00,1.2781,1.2745,1.2804,1.2756
EURUSD,20061109,00:00:00,1.2755,1.2749,1.2845,1.2836
EURUSD,20061110,00:00:00,1.2835,1.2829,1.2897,1.2844
EURUSD,20061113,00:00:00,1.2850,1.2794,1.2876,1.2806
EURUSD,20061114,00:00:00,1.2806,1.2789,1.2868,1.2808
EURUSD,20061115,00:00:00,1.2808,1.2773,1.2831,1.2830
EURUSD,20061116,00:00:00,1.2829,1.2783,1.2838,1.2795
EURUSD,20061117,00:00:00,1.2795,1.2761,1.2842,1.2823
EURUSD,20061120,00:00:00,1.2824,1.2804,1.2849,1.2815
EURUSD,20061121,00:00:00,1.2815,1.2797,1.2851,1.2846
EURUSD,20061122,00:00:00,1.2845,1.2839,1.2954,1.2939
EURUSD,20061123,00:00:00,1.2939,1.2926,1.2973,1.2946
EURUSD,20061124,00:00:00,1.2946,1.2946,1.3106,1.3093
EURUSD,20061127,00:00:00,1.3159,1.3086,1.3159,1.3131
EURUSD,20061128,00:00:00,1.3131,1.3117,1.3206,1.3192
EURUSD,20061129,00:00:00,1.3192,1.3131,1.3216,1.3150
EURUSD,20061130,00:00:00,1.3151,1.3140,1.3272,1.3238
EURUSD,20061201,00:00:00,1.3238,1.3218,1.3346,1.3334
EURUSD,20061204,00:00:00,1.3362,1.3281,1.3364,1.3338
EURUSD,20061205,00:00:00,1.3338,1.3286,1.3361,1.3313
EURUSD,20061206,00:00:00,1.3313,1.3254,1.3339,1.3278
EURUSD,20061207,00:00:00,1.3278,1.3274,1.3322,1.3282
EURUSD,20061208,00:00:00,1.3282,1.3191,1.3361,1.3201
EURUSD,20061211,00:00:00,1.3182,1.3129,1.3261,1.3249
EURUSD,20061212,00:00:00,1.3249,1.3212,1.3290,1.3282
EURUSD,20061213,00:00:00,1.3282,1.3190,1.3285,1.3205
EURUSD,20061214,00:00:00,1.3205,1.3139,1.3250,1.3151
EURUSD,20061215,00:00:00,1.3151,1.3059,1.3183,1.3082
EURUSD,20061218,00:00:00,1.3082,1.3051,1.3116,1.3096
EURUSD,20061219,00:00:00,1.3096,1.3082,1.3213,1.3195
EURUSD,20061220,00:00:00,1.3195,1.3159,1.3243,1.3174
EURUSD,20061221,00:00:00,1.3174,1.3139,1.3211,1.3179
EURUSD,20061222,00:00:00,1.3179,1.3108,1.3210,1.3139
EURUSD,20061225,00:00:00,1.3134,1.3126,1.3140,1.3139
EURUSD,20061226,00:00:00,1.3138,1.3089,1.3140,1.3101
EURUSD,20061227,00:00:00,1.3101,1.3094,1.3175,1.3127
EURUSD,20061228,00:00:00,1.3127,1.3105,1.3198,1.3147
EURUSD,20061229,00:00:00,1.3147,1.3136,1.3202,1.3199
EURUSD,20070101,00:00:00,1.3198,1.3197,1.3206,1.3205
EURUSD,20070102,00:00:00,1.3205,1.3205,1.3294,1.3276
EURUSD,20070103,00:00:00,1.3276,1.3146,1.3288,1.3161
EURUSD,20070104,00:00:00,1.3161,1.3075,1.3177,1.3089
EURUSD,20070105,00:00:00,1.3089,1.2980,1.3103,1.3001
EURUSD,20070108,00:00:00,1.3009,1.2972,1.3033,1.3027
EURUSD,20070109,00:00:00,1.3027,1.2985,1.3050,1.2992
EURUSD,20070110,00:00:00,1.2992,1.2930,1.2999,1.2937
EURUSD,20070111,00:00:00,1.2937,1.2880,1.3013,1.2894
EURUSD,20070112,00:00:00,1.2894,1.2865,1.2942,1.2915
EURUSD,20070115,00:00:00,1.2925,1.2914,1.2955,1.2932
EURUSD,20070116,00:00:00,1.2932,1.2907,1.2987,1.2915
EURUSD,20070117,00:00:00,1.2915,1.2896,1.2948,1.2937
EURUSD,20070118,00:00:00,1.2937,1.2896,1.2974,1.2960
EURUSD,20070119,00:00:00,1.2960,1.2912,1.2998,1.2960
EURUSD,20070122,00:00:00,1.2955,1.2922,1.2975,1.2941
EURUSD,20070123,00:00:00,1.2941,1.2928,1.3042,1.3019
EURUSD,20070124,00:00:00,1.3019,1.2947,1.3034,1.2960
EURUSD,20070125,00:00:00,1.2960,1.2914,1.3000,1.2927
EURUSD,20070126,00:00:00,1.2927,1.2877,1.2942,1.2911
EURUSD,20070129,00:00:00,1.2921,1.2897,1.2964,1.2956
EURUSD,20070130,00:00:00,1.2956,1.2944,1.2979,1.2963
EURUSD,20070131,00:00:00,1.2962,1.2924,1.3034,1.3022
EURUSD,20070201,00:00:00,1.3022,1.3002,1.3050,1.3021
EURUSD,20070202,00:00:00,1.3021,1.2949,1.3061,1.2964
EURUSD,20070205,00:00:00,1.2953,1.2913,1.2964,1.2928
EURUSD,20070206,00:00:00,1.2928,1.2911,1.2990,1.2983
EURUSD,20070207,00:00:00,1.2983,1.2971,1.3022,1.3014
EURUSD,20070208,00:00:00,1.3014,1.2974,1.3041,1.3037
EURUSD,20070209,00:00:00,1.3036,1.2982,1.3042,1.3002
EURUSD,20070212,00:00:00,1.3016,1.2939,1.3034,1.2959
EURUSD,20070213,00:00:00,1.2959,1.2953,1.3042,1.3034
EURUSD,20070214,00:00:00,1.3034,1.3023,1.3148,1.3132
EURUSD,20070215,00:00:00,1.3132,1.3118,1.3170,1.3135
EURUSD,20070216,00:00:00,1.3135,1.3093,1.3143,1.3137
EURUSD,20070219,00:00:00,1.3155,1.3121,1.3160,1.3148
EURUSD,20070220,00:00:00,1.3148,1.3128,1.3187,1.3134
EURUSD,20070221,00:00:00,1.3134,1.3110,1.3164,1.3139
EURUSD,20070222,00:00:00,1.3140,1.3080,1.3141,1.3125
EURUSD,20070223,00:00:00,1.3125,1.3100,1.3186,1.3163
EURUSD,20070226,00:00:00,1.3173,1.3150,1.3196,1.3188
EURUSD,20070227,00:00:00,1.3188,1.3159,1.3257,1.3237
EURUSD,20070228,00:00:00,1.3238,1.3179,1.3238,1.3223
EURUSD,20070301,00:00:00,1.3223,1.3154,1.3237,1.3173
EURUSD,20070302,00:00:00,1.3173,1.3141,1.3199,1.3190
EURUSD,20070305,00:00:00,1.3205,1.3071,1.3209,1.3080
EURUSD,20070306,00:00:00,1.3080,1.3080,1.3129,1.3125
EURUSD,20070307,00:00:00,1.3124,1.3109,1.3183,1.3177
EURUSD,20070308,00:00:00,1.3176,1.3116,1.3180,1.3131
EURUSD,20070309,00:00:00,1.3131,1.3085,1.3157,1.3112
EURUSD,20070312,00:00:00,1.3114,1.3107,1.3197,1.3187
EURUSD,20070313,00:00:00,1.3187,1.3154,1.3220,1.3192
EURUSD,20070314,00:00:00,1.3192,1.3176,1.3243,1.3215
EURUSD,20070315,00:00:00,1.3215,1.3192,1.3249,1.3237
EURUSD,20070316,00:00:00,1.3237,1.3237,1.3337,1.3314
EURUSD,20070319,00:00:00,1.3315,1.3278,1.3323,1.3304
EURUSD,20070320,00:00:00,1.3304,1.3270,1.3320,1.3316
EURUSD,20070321,00:00:00,1.3315,1.3288,1.3387,1.3386
EURUSD,20070322,00:00:00,1.3386,1.3310,1.3409,1.3325
EURUSD,20070323,00:00:00,1.3325,1.3280,1.3340,1.3281
EURUSD,20070326,00:00:00,1.3286,1.3253,1.3344,1.3329
EURUSD,20070327,00:00:00,1.3329,1.3321,1.3366,1.3357
EURUSD,20070328,00:00:00,1.3357,1.3307,1.3371,1.3312
EURUSD,20070329,00:00:00,1.3312,1.3301,1.3351,1.3329
EURUSD,20070330,00:00:00,1.3329,1.3286,1.3397,1.3356
EURUSD,20070402,00:00:00,1.3374,1.3330,1.3382,1.3365
EURUSD,20070403,00:00:00,1.3365,1.3318,1.3378,1.3326
EURUSD,20070404,00:00:00,1.3326,1.3317,1.3378,1.3369
EURUSD,20070405,00:00:00,1.3369,1.3352,1.3438,1.3428
EURUSD,20070406,00:00:00,1.3428,1.3362,1.3430,1.3372
EURUSD,20070409,00:00:00,1.3371,1.3339,1.3377,1.3354
EURUSD,20070410,00:00:00,1.3354,1.3348,1.3452,1.3431
